Track,for,Beryl,2006,,,
7/19/2006,3:21:50,34.168,N,73.669,W,0
7/19/2006,3:23:50,34.171,N,73.673,W,0
7/19/2006,3:25:49,34.175,N,73.676,W,0
7/19/2006,3:27:49,34.178,N,73.68,W,0
7/19/2006,3:29:50,34.181,N,73.684,W,0
7/19/2006,3:31:50,34.184,N,73.687,W,0
7/19/2006,3:33:49,34.187,N,73.691,W,0
7/19/2006,3:35:49,34.19,N,73.694,W,0
7/19/2006,3:37:50,34.194,N,73.698,W,0
7/19/2006,3:39:50,34.197,N,73.701,W,0
7/19/2006,3:41:49,34.2,N,73.705,W,0
7/19/2006,3:43:50,34.203,N,73.708,W,0
7/19/2006,3:45:50,34.206,N,73.712,W,0
7/19/2006,3:47:49,34.21,N,73.715,W,0
7/19/2006,3:49:49,34.213,N,73.718,W,0
7/19/2006,3:51:50,34.216,N,73.722,W,0
7/19/2006,3:53:50,34.219,N,73.725,W,0
7/19/2006,3:55:49,34.222,N,73.728,W,0
7/19/2006,3:57:49,34.226,N,73.731,W,0
7/19/2006,3:59:50,34.229,N,73.734,W,0
7/19/2006,4:01:50,34.232,N,73.737,W,0
7/19/2006,4:03:49,34.235,N,73.74,W,0
7/19/2006,4:05:49,34.239,N,73.743,W,0
7/19/2006,4:07:50,34.242,N,73.746,W,0
7/19/2006,4:09:50,34.245,N,73.749,W,0
7/19/2006,4:11:49,34.249,N,73.752,W,0
7/19/2006,4:13:50,34.252,N,73.755,W,0
7/19/2006,4:15:50,34.255,N,73.757,W,0
7/19/2006,4:17:49,34.258,N,73.76,W,0
7/19/2006,4:19:49,34.262,N,73.763,W,0
7/19/2006,4:21:50,34.265,N,73.765,W,0
7/19/2006,4:23:50,34.268,N,73.768,W,0
7/19/2006,4:25:49,34.272,N,73.77,W,0
7/19/2006,4:27:49,34.275,N,73.772,W,0
7/19/2006,4:29:50,34.279,N,73.775,W,0
7/19/2006,4:31:50,34.282,N,73.777,W,0
7/19/2006,4:33:49,34.285,N,73.779,W,0
7/19/2006,4:35:49,34.289,N,73.781,W,0
7/19/2006,4:37:50,34.292,N,73.783,W,0
7/19/2006,4:39:50,34.296,N,73.785,W,0
7/19/2006,4:41:49,34.299,N,73.787,W,0
7/19/2006,4:43:50,34.302,N,73.789,W,0
7/19/2006,4:45:50,34.306,N,73.791,W,0
7/19/2006,4:47:49,34.309,N,73.792,W,0
7/19/2006,4:49:49,34.313,N,73.794,W,0
7/19/2006,4:51:50,34.316,N,73.795,W,0
7/19/2006,4:53:50,34.32,N,73.797,W,0
7/19/2006,4:55:49,34.323,N,73.798,W,0
7/19/2006,4:57:49,34.327,N,73.8,W,0
7/19/2006,4:59:50,34.33,N,73.801,W,0
7/19/2006,5:01:50,34.334,N,73.802,W,0
7/19/2006,5:03:49,34.337,N,73.803,W,0
7/19/2006,5:05:49,34.341,N,73.804,W,0
7/19/2006,5:07:50,34.344,N,73.805,W,0
7/19/2006,5:09:50,34.348,N,73.806,W,0
7/19/2006,5:11:49,34.352,N,73.807,W,0
7/19/2006,5:13:50,34.355,N,73.808,W,0
7/19/2006,5:15:50,34.359,N,73.809,W,0
7/19/2006,5:17:49,34.362,N,73.81,W,0
7/19/2006,5:19:49,34.366,N,73.81,W,0
7/19/2006,5:21:50,34.37,N,73.811,W,0
7/19/2006,5:23:50,34.373,N,73.811,W,0
7/19/2006,5:25:49,34.377,N,73.812,W,0
7/19/2006,5:27:49,34.381,N,73.812,W,0
7/19/2006,5:29:50,34.384,N,73.813,W,0
7/19/2006,5:31:50,34.388,N,73.813,W,0
7/19/2006,5:33:49,34.392,N,73.813,W,0
7/19/2006,5:35:49,34.395,N,73.813,W,0
7/19/2006,5:37:50,34.399,N,73.814,W,0
7/19/2006,5:39:50,34.403,N,73.814,W,0
7/19/2006,5:41:49,34.406,N,73.814,W,0
7/19/2006,5:43:50,34.41,N,73.814,W,0
7/19/2006,5:45:50,34.414,N,73.814,W,0
7/19/2006,5:47:49,34.417,N,73.814,W,0
7/19/2006,5:49:49,34.421,N,73.813,W,0
7/19/2006,5:51:50,34.425,N,73.813,W,0
7/19/2006,5:53:50,34.429,N,73.813,W,0
7/19/2006,5:55:49,34.432,N,73.813,W,0
7/19/2006,5:57:49,34.436,N,73.812,W,0
7/19/2006,5:59:50,34.44,N,73.812,W,0
7/19/2006,6:00:23,34.441,N,73.812,W,0
7/19/2006,6:02:24,34.445,N,73.811,W,0
7/19/2006,6:04:24,34.448,N,73.811,W,0
7/19/2006,6:06:23,34.452,N,73.81,W,0
7/19/2006,6:08:23,34.456,N,73.81,W,0
7/19/2006,6:10:24,34.46,N,73.809,W,0
7/19/2006,6:12:24,34.463,N,73.808,W,0
7/19/2006,6:14:23,34.467,N,73.807,W,0
7/19/2006,6:16:23,34.471,N,73.807,W,0
7/19/2006,6:18:24,34.475,N,73.806,W,0
7/19/2006,6:20:24,34.478,N,73.805,W,0
7/19/2006,6:22:23,34.482,N,73.804,W,0
7/19/2006,6:24:23,34.486,N,73.803,W,0
7/19/2006,6:26:24,34.49,N,73.802,W,0
7/19/2006,6:28:24,34.494,N,73.801,W,0
7/19/2006,6:30:23,34.497,N,73.8,W,0
7/19/2006,6:32:24,34.501,N,73.799,W,0
7/19/2006,6:34:24,34.505,N,73.798,W,0
7/19/2006,6:36:23,34.509,N,73.797,W,0
7/19/2006,6:38:23,34.513,N,73.796,W,0
7/19/2006,6:40:24,34.517,N,73.795,W,0
7/19/2006,6:42:24,34.52,N,73.793,W,0
7/19/2006,6:44:23,34.524,N,73.792,W,0
7/19/2006,6:46:23,34.528,N,73.791,W,0
7/19/2006,6:48:24,34.532,N,73.79,W,0
7/19/2006,6:50:24,34.536,N,73.789,W,0
7/19/2006,6:52:23,34.54,N,73.787,W,0
7/19/2006,6:54:23,34.544,N,73.786,W,0
7/19/2006,6:56:24,34.548,N,73.785,W,0
7/19/2006,6:58:24,34.552,N,73.784,W,0
7/19/2006,7:00:23,34.555,N,73.782,W,0
7/19/2006,7:02:24,34.559,N,73.781,W,0
7/19/2006,7:04:24,34.563,N,73.78,W,0
7/19/2006,7:06:23,34.567,N,73.778,W,0
7/19/2006,7:08:23,34.571,N,73.777,W,0
7/19/2006,7:10:24,34.575,N,73.776,W,0
7/19/2006,7:12:24,34.579,N,73.774,W,0
7/19/2006,7:14:23,34.583,N,73.773,W,0
7/19/2006,7:16:23,34.587,N,73.771,W,0
7/19/2006,7:18:24,34.591,N,73.77,W,0
7/19/2006,7:20:24,34.595,N,73.769,W,0
7/19/2006,7:22:23,34.599,N,73.767,W,0
7/19/2006,7:24:23,34.603,N,73.766,W,0
7/19/2006,7:26:24,34.607,N,73.765,W,0
7/19/2006,7:28:24,34.611,N,73.763,W,0
7/19/2006,7:30:23,34.615,N,73.762,W,0
7/19/2006,7:32:24,34.619,N,73.76,W,0
7/19/2006,7:34:24,34.623,N,73.759,W,0
7/19/2006,7:36:23,34.627,N,73.758,W,0
7/19/2006,7:38:23,34.631,N,73.756,W,0
7/19/2006,7:40:24,34.635,N,73.755,W,0
7/19/2006,7:42:24,34.639,N,73.753,W,0
7/19/2006,7:44:23,34.643,N,73.752,W,0
7/19/2006,7:46:23,34.647,N,73.751,W,0
7/19/2006,7:48:24,34.651,N,73.749,W,0
7/19/2006,7:50:00,34.654,N,73.748,W,0
7/19/2006,7:52:01,34.658,N,73.747,W,0
7/19/2006,7:54:01,34.662,N,73.745,W,0
7/19/2006,7:56:00,34.666,N,73.744,W,0
7/19/2006,7:58:00,34.67,N,73.742,W,0
7/19/2006,8:00:01,34.674,N,73.741,W,0
7/19/2006,8:02:01,34.678,N,73.739,W,0
7/19/2006,8:04:00,34.682,N,73.737,W,0
7/19/2006,8:06:00,34.686,N,73.736,W,0
7/19/2006,8:08:00,34.69,N,73.734,W,0
7/19/2006,8:10:00,34.694,N,73.733,W,0
7/19/2006,8:12:01,34.698,N,73.731,W,0
7/19/2006,8:14:01,34.702,N,73.73,W,0
7/19/2006,8:16:01,34.706,N,73.728,W,0
7/19/2006,8:18:00,34.71,N,73.726,W,0
7/19/2006,8:20:00,34.714,N,73.725,W,0
7/19/2006,8:22:00,34.718,N,73.723,W,0
7/19/2006,8:24:00,34.722,N,73.722,W,0
7/19/2006,8:26:01,34.726,N,73.72,W,0
7/19/2006,8:28:01,34.73,N,73.718,W,0
7/19/2006,8:30:01,34.734,N,73.717,W,0
7/19/2006,8:32:01,34.738,N,73.715,W,0
7/19/2006,8:34:00,34.742,N,73.713,W,0
7/19/2006,8:36:00,34.746,N,73.712,W,0
7/19/2006,8:38:00,34.75,N,73.71,W,0
7/19/2006,8:40:00,34.755,N,73.709,W,0
7/19/2006,8:42:01,34.759,N,73.707,W,0
7/19/2006,8:44:01,34.763,N,73.705,W,0
7/19/2006,8:46:01,34.767,N,73.704,W,0
7/19/2006,8:48:00,34.771,N,73.702,W,0
7/19/2006,8:50:00,34.775,N,73.701,W,0
7/19/2006,8:52:00,34.779,N,73.699,W,0
7/19/2006,8:54:00,34.783,N,73.697,W,0
7/19/2006,8:56:01,34.787,N,73.696,W,0
7/19/2006,8:58:01,34.791,N,73.694,W,0
7/19/2006,9:00:01,34.796,N,73.693,W,0
7/19/2006,9:02:01,34.8,N,73.691,W,0
7/19/2006,9:04:00,34.804,N,73.69,W,0
7/19/2006,9:06:00,34.808,N,73.688,W,0
7/19/2006,9:08:00,34.812,N,73.687,W,0
7/19/2006,9:10:00,34.816,N,73.685,W,0
7/19/2006,9:12:01,34.821,N,73.684,W,0
7/19/2006,9:14:01,34.825,N,73.683,W,0
7/19/2006,9:16:01,34.829,N,73.681,W,0
7/19/2006,9:18:00,34.833,N,73.68,W,0
7/19/2006,9:20:00,34.837,N,73.678,W,0
7/19/2006,9:22:00,34.842,N,73.677,W,0
7/19/2006,9:24:00,34.846,N,73.676,W,0
7/19/2006,9:26:01,34.85,N,73.674,W,0
7/19/2006,9:28:01,34.854,N,73.673,W,0
7/19/2006,9:30:01,34.858,N,73.672,W,0
7/19/2006,9:32:01,34.863,N,73.671,W,0
7/19/2006,9:34:00,34.867,N,73.669,W,0
7/19/2006,9:36:00,34.871,N,73.668,W,0
7/19/2006,9:38:00,34.875,N,73.667,W,0
7/19/2006,9:40:00,34.88,N,73.666,W,0
7/19/2006,9:42:01,34.884,N,73.665,W,0
7/19/2006,9:44:01,34.888,N,73.664,W,0
7/19/2006,9:46:01,34.893,N,73.663,W,0
7/19/2006,9:48:00,34.897,N,73.662,W,0
7/19/2006,9:50:00,34.901,N,73.661,W,0
7/19/2006,9:52:00,34.906,N,73.66,W,0
7/19/2006,9:54:00,34.91,N,73.659,W,0
7/19/2006,9:56:01,34.914,N,73.658,W,0
7/19/2006,9:57:46,34.918,N,73.657,W,0
7/19/2006,9:59:46,34.922,N,73.656,W,0
7/19/2006,10:01:47,34.927,N,73.655,W,0
7/19/2006,10:03:47,34.931,N,73.654,W,0
7/19/2006,10:05:47,34.935,N,73.653,W,0
7/19/2006,10:07:47,34.939,N,73.652,W,0
7/19/2006,10:09:46,34.944,N,73.651,W,0
7/19/2006,10:11:46,34.948,N,73.65,W,0
7/19/2006,10:13:46,34.952,N,73.649,W,0
7/19/2006,10:15:46,34.957,N,73.648,W,0
7/19/2006,10:17:47,34.961,N,73.647,W,0
7/19/2006,10:19:47,34.965,N,73.647,W,0
7/19/2006,10:21:47,34.97,N,73.646,W,0
7/19/2006,10:23:47,34.974,N,73.645,W,0
7/19/2006,10:25:46,34.978,N,73.644,W,0
7/19/2006,10:27:46,34.983,N,73.643,W,0
7/19/2006,10:29:46,34.987,N,73.643,W,0
7/19/2006,10:31:47,34.991,N,73.642,W,0
7/19/2006,10:33:47,34.996,N,73.641,W,0
7/19/2006,10:35:47,35,N,73.641,W,0
7/19/2006,10:37:47,35.004,N,73.64,W,0
7/19/2006,10:39:46,35.009,N,73.639,W,0
7/19/2006,10:41:46,35.013,N,73.639,W,0
7/19/2006,10:43:46,35.018,N,73.638,W,0
7/19/2006,10:45:46,35.022,N,73.638,W,0
7/19/2006,10:47:47,35.027,N,73.637,W,0
7/19/2006,10:49:47,35.031,N,73.637,W,0
7/19/2006,10:51:47,35.035,N,73.636,W,0
7/19/2006,10:53:47,35.04,N,73.636,W,0
7/19/2006,10:55:46,35.044,N,73.635,W,0
7/19/2006,10:57:46,35.049,N,73.635,W,0
7/19/2006,10:59:46,35.053,N,73.634,W,0
7/19/2006,11:01:47,35.058,N,73.634,W,0
7/19/2006,11:03:47,35.062,N,73.634,W,0
7/19/2006,11:05:47,35.067,N,73.633,W,0
7/19/2006,11:07:47,35.071,N,73.633,W,0
7/19/2006,11:09:46,35.076,N,73.633,W,0
7/19/2006,11:11:46,35.08,N,73.633,W,0
7/19/2006,11:13:46,35.085,N,73.633,W,0
7/19/2006,11:15:46,35.089,N,73.632,W,0
7/19/2006,11:17:47,35.094,N,73.632,W,0
7/19/2006,11:19:47,35.099,N,73.632,W,0
7/19/2006,11:21:47,35.103,N,73.632,W,0
7/19/2006,11:23:47,35.108,N,73.632,W,0
7/19/2006,11:25:46,35.112,N,73.632,W,0
7/19/2006,11:26:56,35.115,N,73.632,W,0
7/19/2006,11:28:56,35.119,N,73.632,W,0
7/19/2006,11:30:57,35.124,N,73.631,W,0
7/19/2006,11:32:57,35.128,N,73.631,W,0
7/19/2006,11:34:57,35.132,N,73.63,W,0
7/19/2006,11:36:56,35.137,N,73.63,W,0
7/19/2006,11:38:56,35.141,N,73.629,W,0
7/19/2006,11:40:56,35.145,N,73.629,W,0
7/19/2006,11:42:56,35.15,N,73.628,W,0
7/19/2006,11:44:57,35.154,N,73.628,W,0
7/19/2006,11:46:57,35.159,N,73.628,W,0
7/19/2006,11:48:57,35.163,N,73.627,W,0
7/19/2006,11:50:57,35.167,N,73.627,W,0
7/19/2006,11:52:56,35.171,N,73.627,W,0
7/19/2006,11:54:56,35.176,N,73.626,W,0
7/19/2006,11:56:56,35.18,N,73.626,W,0
7/19/2006,11:58:56,35.184,N,73.625,W,0
7/19/2006,12:00:57,35.189,N,73.625,W,0
7/19/2006,12:02:57,35.193,N,73.625,W,0
7/19/2006,12:04:57,35.197,N,73.624,W,0
7/19/2006,12:06:56,35.202,N,73.624,W,0
7/19/2006,12:08:56,35.206,N,73.624,W,0
7/19/2006,12:10:56,35.21,N,73.624,W,0
7/19/2006,12:12:56,35.214,N,73.623,W,0
7/19/2006,12:14:57,35.219,N,73.623,W,0
7/19/2006,12:16:57,35.223,N,73.623,W,0
7/19/2006,12:18:57,35.227,N,73.622,W,0
7/19/2006,12:20:57,35.232,N,73.622,W,0
7/19/2006,12:22:56,35.236,N,73.622,W,0
7/19/2006,12:24:56,35.24,N,73.622,W,0
7/19/2006,12:26:56,35.244,N,73.622,W,0
7/19/2006,12:28:56,35.248,N,73.621,W,0
7/19/2006,12:30:57,35.253,N,73.621,W,0
7/19/2006,12:32:57,35.257,N,73.621,W,0
7/19/2006,12:34:57,35.261,N,73.621,W,0
7/19/2006,12:36:56,35.265,N,73.621,W,0
7/19/2006,12:38:56,35.27,N,73.62,W,0
7/19/2006,12:40:56,35.274,N,73.62,W,0
7/19/2006,12:42:56,35.278,N,73.62,W,0
7/19/2006,12:44:57,35.282,N,73.62,W,0
7/19/2006,12:46:57,35.286,N,73.62,W,0
7/19/2006,12:48:57,35.29,N,73.62,W,0
7/19/2006,12:50:57,35.295,N,73.62,W,0
7/19/2006,12:52:56,35.299,N,73.62,W,0
7/19/2006,12:54:56,35.303,N,73.62,W,0
7/19/2006,12:56:56,35.307,N,73.62,W,0
7/19/2006,12:58:56,35.311,N,73.62,W,0
7/19/2006,13:00:57,35.315,N,73.62,W,0
7/19/2006,13:02:57,35.32,N,73.62,W,0
7/19/2006,13:04:57,35.324,N,73.62,W,0
7/19/2006,13:06:56,35.328,N,73.62,W,0
7/19/2006,13:08:56,35.332,N,73.62,W,0
7/19/2006,13:10:56,35.336,N,73.62,W,0
7/19/2006,13:12:56,35.34,N,73.62,W,0
7/19/2006,13:14:57,35.344,N,73.62,W,0
7/19/2006,13:16:57,35.348,N,73.62,W,0
7/19/2006,13:18:57,35.352,N,73.62,W,0
7/19/2006,13:20:57,35.356,N,73.62,W,0
7/19/2006,13:22:56,35.36,N,73.62,W,0
7/19/2006,13:24:56,35.364,N,73.62,W,0
7/19/2006,13:26:56,35.368,N,73.621,W,0
7/19/2006,13:28:56,35.372,N,73.621,W,0
7/19/2006,13:30:57,35.377,N,73.621,W,0
7/19/2006,13:32:57,35.381,N,73.621,W,0
7/19/2006,13:34:57,35.385,N,73.621,W,0
7/19/2006,13:36:56,35.389,N,73.622,W,0
7/19/2006,13:38:56,35.393,N,73.622,W,0
7/19/2006,13:40:56,35.397,N,73.622,W,0
7/19/2006,13:42:56,35.4,N,73.622,W,0
7/19/2006,13:44:57,35.404,N,73.623,W,0
7/19/2006,13:46:57,35.408,N,73.623,W,0
7/19/2006,13:48:57,35.412,N,73.623,W,0
7/19/2006,13:50:57,35.416,N,73.624,W,0
7/19/2006,13:52:56,35.42,N,73.624,W,0
7/19/2006,13:54:56,35.424,N,73.624,W,0
7/19/2006,13:56:56,35.428,N,73.625,W,0
7/19/2006,13:58:56,35.432,N,73.625,W,0
7/19/2006,14:00:57,35.436,N,73.625,W,0
7/19/2006,14:02:57,35.44,N,73.626,W,0
7/19/2006,14:04:57,35.444,N,73.626,W,0
7/19/2006,14:06:56,35.448,N,73.626,W,0
7/19/2006,14:08:56,35.452,N,73.627,W,0
7/19/2006,14:10:56,35.456,N,73.627,W,0
7/19/2006,14:12:56,35.46,N,73.627,W,0
7/19/2006,14:14:57,35.463,N,73.628,W,0
7/19/2006,14:16:57,35.467,N,73.628,W,0
7/19/2006,14:18:57,35.471,N,73.628,W,0
7/19/2006,14:20:57,35.475,N,73.629,W,0
7/19/2006,14:22:56,35.479,N,73.629,W,0
7/19/2006,14:24:56,35.483,N,73.629,W,0
7/19/2006,14:26:56,35.487,N,73.63,W,0
7/19/2006,14:28:56,35.491,N,73.63,W,0
7/19/2006,14:30:57,35.494,N,73.631,W,0
7/19/2006,14:32:57,35.498,N,73.631,W,0
7/19/2006,14:34:57,35.502,N,73.631,W,0
7/19/2006,14:36:56,35.506,N,73.632,W,0
7/19/2006,14:38:56,35.51,N,73.632,W,0
7/19/2006,14:40:56,35.514,N,73.632,W,0
7/19/2006,14:42:56,35.518,N,73.633,W,0
7/19/2006,14:44:57,35.521,N,73.633,W,0
7/19/2006,14:46:57,35.525,N,73.633,W,0
7/19/2006,14:48:57,35.529,N,73.633,W,0
7/19/2006,14:50:57,35.533,N,73.634,W,0
7/19/2006,14:52:56,35.537,N,73.634,W,0
7/19/2006,14:54:56,35.541,N,73.634,W,0
7/19/2006,14:56:56,35.545,N,73.635,W,0
7/19/2006,14:58:56,35.548,N,73.635,W,0
7/19/2006,15:00:57,35.552,N,73.635,W,0
7/19/2006,15:02:57,35.556,N,73.635,W,0
7/19/2006,15:04:57,35.56,N,73.636,W,0
7/19/2006,15:06:56,35.564,N,73.636,W,0
7/19/2006,15:08:56,35.568,N,73.636,W,0
7/19/2006,15:10:56,35.571,N,73.636,W,0
7/19/2006,15:12:56,35.575,N,73.636,W,0
7/19/2006,15:14:57,35.579,N,73.637,W,0
7/19/2006,15:16:57,35.583,N,73.637,W,0
7/19/2006,15:18:57,35.587,N,73.637,W,0
7/19/2006,15:20:57,35.591,N,73.637,W,0
7/19/2006,15:22:56,35.595,N,73.637,W,0
7/19/2006,15:24:56,35.598,N,73.637,W,0
7/19/2006,15:26:56,35.602,N,73.637,W,0
7/19/2006,15:28:56,35.606,N,73.637,W,0
7/19/2006,15:30:57,35.61,N,73.637,W,0
7/19/2006,15:32:57,35.614,N,73.637,W,0
7/19/2006,15:34:57,35.618,N,73.637,W,0
7/19/2006,15:36:56,35.621,N,73.637,W,0
7/19/2006,15:38:56,35.625,N,73.637,W,0
7/19/2006,15:40:56,35.629,N,73.637,W,0
7/19/2006,15:42:56,35.633,N,73.637,W,0
7/19/2006,15:44:57,35.637,N,73.637,W,0
7/19/2006,15:46:57,35.641,N,73.637,W,0
7/19/2006,15:48:57,35.645,N,73.636,W,0
7/19/2006,15:50:57,35.649,N,73.636,W,0
7/19/2006,15:52:56,35.652,N,73.636,W,0
7/19/2006,15:54:56,35.656,N,73.636,W,0
7/19/2006,15:56:56,35.66,N,73.635,W,0
7/19/2006,15:58:56,35.664,N,73.635,W,0
7/19/2006,16:00:57,35.668,N,73.635,W,0
7/19/2006,16:02:57,35.672,N,73.634,W,0
7/19/2006,16:04:57,35.676,N,73.634,W,0
7/19/2006,16:06:56,35.68,N,73.633,W,0
7/19/2006,16:08:56,35.684,N,73.633,W,0
7/19/2006,16:10:56,35.688,N,73.633,W,0
7/19/2006,16:12:56,35.692,N,73.632,W,0
7/19/2006,16:14:57,35.695,N,73.631,W,0
7/19/2006,16:16:57,35.699,N,73.631,W,0
7/19/2006,16:18:57,35.703,N,73.63,W,0
7/19/2006,16:20:57,35.707,N,73.63,W,0
7/19/2006,16:22:56,35.711,N,73.629,W,0
7/19/2006,16:24:56,35.715,N,73.628,W,0
7/19/2006,16:26:56,35.719,N,73.627,W,0
7/19/2006,16:28:56,35.723,N,73.627,W,0
7/19/2006,16:30:57,35.727,N,73.626,W,0
7/19/2006,16:32:57,35.731,N,73.625,W,0
7/19/2006,16:34:57,35.735,N,73.624,W,0
7/19/2006,16:36:56,35.739,N,73.623,W,0
7/19/2006,16:38:56,35.743,N,73.622,W,0
7/19/2006,16:40:56,35.747,N,73.621,W,0
7/19/2006,16:42:56,35.751,N,73.62,W,0
7/19/2006,16:44:57,35.755,N,73.619,W,0
7/19/2006,16:46:57,35.759,N,73.618,W,0
7/19/2006,16:48:57,35.763,N,73.617,W,0
7/19/2006,16:50:57,35.767,N,73.615,W,0
7/19/2006,16:52:56,35.771,N,73.614,W,0
7/19/2006,16:54:56,35.775,N,73.613,W,0
7/19/2006,16:56:56,35.779,N,73.612,W,0
7/19/2006,16:58:56,35.784,N,73.61,W,0
7/19/2006,17:00:57,35.788,N,73.609,W,0
7/19/2006,17:02:57,35.792,N,73.607,W,0
7/19/2006,17:04:57,35.796,N,73.606,W,0
7/19/2006,17:06:56,35.8,N,73.604,W,0
7/19/2006,17:08:56,35.804,N,73.603,W,0
7/19/2006,17:10:56,35.808,N,73.601,W,0
7/19/2006,17:12:56,35.812,N,73.599,W,0
7/19/2006,17:14:57,35.816,N,73.598,W,0
7/19/2006,17:16:57,35.821,N,73.596,W,0
7/19/2006,17:18:57,35.825,N,73.594,W,0
7/19/2006,17:20:57,35.829,N,73.592,W,0
7/19/2006,17:22:56,35.833,N,73.59,W,0
7/19/2006,17:24:56,35.837,N,73.588,W,0
7/19/2006,17:26:56,35.842,N,73.586,W,0
7/19/2006,17:28:56,35.846,N,73.584,W,0
7/19/2006,17:30:57,35.85,N,73.582,W,0
7/19/2006,17:32:57,35.854,N,73.58,W,0
7/19/2006,17:34:57,35.858,N,73.578,W,0
7/19/2006,17:36:56,35.863,N,73.576,W,0
7/19/2006,17:38:56,35.867,N,73.574,W,0
7/19/2006,17:40:56,35.871,N,73.572,W,0
7/19/2006,17:42:56,35.875,N,73.57,W,0
7/19/2006,17:44:57,35.88,N,73.567,W,0
7/19/2006,17:46:57,35.884,N,73.565,W,0
7/19/2006,17:48:57,35.888,N,73.563,W,0
7/19/2006,17:50:57,35.892,N,73.56,W,0
7/19/2006,17:52:56,35.897,N,73.558,W,0
7/19/2006,17:54:56,35.901,N,73.556,W,0
7/19/2006,17:56:56,35.905,N,73.553,W,0
7/19/2006,17:58:56,35.909,N,73.551,W,0
7/19/2006,18:00:57,35.914,N,73.548,W,0
7/19/2006,18:02:57,35.918,N,73.546,W,0
7/19/2006,18:04:57,35.922,N,73.543,W,0
7/19/2006,18:06:56,35.927,N,73.54,W,0
7/19/2006,18:08:56,35.931,N,73.538,W,0
7/19/2006,18:10:56,35.935,N,73.535,W,0
7/19/2006,18:12:56,35.94,N,73.532,W,0
7/19/2006,18:14:57,35.944,N,73.53,W,0
7/19/2006,18:16:57,35.948,N,73.527,W,0
7/19/2006,18:18:57,35.953,N,73.524,W,0
7/19/2006,18:20:57,35.957,N,73.521,W,0
7/19/2006,18:22:56,35.961,N,73.519,W,0
7/19/2006,18:24:56,35.966,N,73.516,W,0
7/19/2006,18:26:56,35.97,N,73.513,W,0
7/19/2006,18:28:56,35.975,N,73.51,W,0
7/19/2006,18:30:57,35.979,N,73.507,W,0
7/19/2006,18:32:57,35.983,N,73.504,W,0
7/19/2006,18:34:57,35.988,N,73.501,W,0
7/19/2006,18:35:04,35.988,N,73.501,W,0
7/19/2006,18:37:05,35.993,N,73.496,W,0
7/19/2006,18:39:05,35.999,N,73.491,W,0
7/19/2006,18:41:05,36.004,N,73.486,W,0
7/19/2006,18:43:05,36.009,N,73.481,W,0
7/19/2006,18:45:04,36.014,N,73.477,W,0
7/19/2006,18:47:04,36.019,N,73.472,W,0
7/19/2006,18:49:04,36.024,N,73.467,W,0
7/19/2006,18:51:04,36.029,N,73.463,W,0
7/19/2006,18:53:05,36.034,N,73.458,W,0
7/19/2006,18:55:05,36.039,N,73.454,W,0
7/19/2006,18:57:05,36.044,N,73.45,W,0
7/19/2006,18:59:04,36.049,N,73.446,W,0
