Track,for,Bonnie,2010,,
7/23/2010,9:52:32,24.377,N,79.117,W
7/23/2010,9:54:33,24.388,N,79.123,W
7/23/2010,9:56:33,24.399,N,79.13,W
7/23/2010,9:58:33,24.409,N,79.137,W
7/23/2010,10:00:33,24.42,N,79.144,W
7/23/2010,10:02:32,24.431,N,79.151,W
7/23/2010,10:04:32,24.442,N,79.157,W
7/23/2010,10:06:32,24.453,N,79.164,W
7/23/2010,10:08:33,24.463,N,79.171,W
7/23/2010,10:10:33,24.474,N,79.178,W
7/23/2010,10:12:33,24.485,N,79.184,W
7/23/2010,10:14:33,24.496,N,79.191,W
7/23/2010,10:16:32,24.507,N,79.198,W
7/23/2010,10:18:32,24.517,N,79.205,W
7/23/2010,10:20:32,24.528,N,79.211,W
7/23/2010,10:22:32,24.539,N,79.218,W
7/23/2010,10:24:33,24.55,N,79.225,W
7/23/2010,10:26:33,24.561,N,79.232,W
7/23/2010,10:28:33,24.571,N,79.238,W
7/23/2010,10:30:33,24.582,N,79.245,W
7/23/2010,10:32:32,24.593,N,79.252,W
7/23/2010,10:34:32,24.604,N,79.259,W
7/23/2010,10:36:32,24.615,N,79.266,W
7/23/2010,10:38:33,24.625,N,79.272,W
7/23/2010,10:40:33,24.636,N,79.279,W
7/23/2010,10:42:33,24.647,N,79.286,W
7/23/2010,10:44:33,24.658,N,79.293,W
7/23/2010,10:46:32,24.669,N,79.299,W
7/23/2010,10:48:32,24.679,N,79.306,W
7/23/2010,10:50:32,24.69,N,79.313,W
7/23/2010,10:52:32,24.701,N,79.32,W
7/23/2010,10:54:33,24.712,N,79.326,W
7/23/2010,10:56:33,24.723,N,79.333,W
7/23/2010,10:58:33,24.733,N,79.34,W
7/23/2010,11:00:33,24.744,N,79.347,W
7/23/2010,11:02:32,24.755,N,79.354,W
7/23/2010,11:04:32,24.766,N,79.36,W
7/23/2010,11:06:32,24.777,N,79.367,W
7/23/2010,11:08:33,24.787,N,79.374,W
7/23/2010,11:09:46,24.794,N,79.378,W
7/23/2010,11:11:46,24.804,N,79.385,W
7/23/2010,11:13:46,24.814,N,79.393,W
7/23/2010,11:15:46,24.824,N,79.401,W
7/23/2010,11:17:47,24.834,N,79.408,W
7/23/2010,11:19:47,24.844,N,79.416,W
7/23/2010,11:21:47,24.854,N,79.424,W
7/23/2010,11:23:47,24.864,N,79.431,W
7/23/2010,11:25:46,24.874,N,79.439,W
7/23/2010,11:27:46,24.884,N,79.447,W
7/23/2010,11:29:46,24.894,N,79.455,W
7/23/2010,11:31:47,24.904,N,79.463,W
7/23/2010,11:33:47,24.913,N,79.471,W
7/23/2010,11:35:47,24.923,N,79.479,W
7/23/2010,11:37:47,24.933,N,79.487,W
7/23/2010,11:39:46,24.942,N,79.495,W
7/23/2010,11:41:46,24.952,N,79.504,W
7/23/2010,11:43:46,24.961,N,79.512,W
7/23/2010,11:45:46,24.971,N,79.52,W
7/23/2010,11:47:47,24.98,N,79.529,W
7/23/2010,11:49:47,24.989,N,79.537,W
7/23/2010,11:51:47,24.999,N,79.546,W
7/23/2010,11:53:47,25.008,N,79.554,W
7/23/2010,11:55:46,25.017,N,79.563,W
7/23/2010,11:57:46,25.026,N,79.571,W
7/23/2010,11:59:46,25.035,N,79.58,W
7/23/2010,12:01:47,25.044,N,79.589,W
7/23/2010,12:03:47,25.053,N,79.597,W
7/23/2010,12:05:47,25.062,N,79.606,W
7/23/2010,12:07:47,25.07,N,79.615,W
7/23/2010,12:09:46,25.079,N,79.624,W
7/23/2010,12:11:46,25.088,N,79.633,W
7/23/2010,12:13:46,25.096,N,79.641,W
7/23/2010,12:15:46,25.105,N,79.65,W
7/23/2010,12:17:47,25.113,N,79.659,W
7/23/2010,12:19:47,25.122,N,79.668,W
7/23/2010,12:21:47,25.13,N,79.677,W
7/23/2010,12:23:47,25.138,N,79.686,W
7/23/2010,12:25:46,25.146,N,79.695,W
7/23/2010,12:27:46,25.155,N,79.704,W
7/23/2010,12:29:46,25.163,N,79.713,W
7/23/2010,12:31:47,25.17,N,79.723,W
7/23/2010,12:33:47,25.178,N,79.732,W
7/23/2010,12:35:47,25.186,N,79.741,W
7/23/2010,12:37:47,25.194,N,79.75,W
7/23/2010,12:39:46,25.201,N,79.759,W
7/23/2010,12:41:46,25.209,N,79.768,W
7/23/2010,12:43:46,25.216,N,79.777,W
7/23/2010,12:45:46,25.224,N,79.786,W
7/23/2010,12:47:47,25.231,N,79.796,W
7/23/2010,12:49:47,25.238,N,79.805,W
7/23/2010,12:51:47,25.245,N,79.814,W
7/23/2010,12:53:47,25.252,N,79.823,W
7/23/2010,12:55:46,25.259,N,79.832,W
7/23/2010,12:57:46,25.266,N,79.841,W
7/23/2010,12:59:46,25.273,N,79.85,W
7/23/2010,13:01:47,25.28,N,79.859,W
7/23/2010,13:03:47,25.286,N,79.869,W
7/23/2010,13:05:47,25.293,N,79.878,W
7/23/2010,13:07:47,25.299,N,79.887,W
7/23/2010,13:09:46,25.305,N,79.896,W
7/23/2010,13:11:46,25.311,N,79.905,W
7/23/2010,13:13:46,25.318,N,79.914,W
7/23/2010,13:15:46,25.323,N,79.923,W
7/23/2010,13:17:47,25.329,N,79.932,W
7/23/2010,13:19:47,25.335,N,79.941,W
7/23/2010,13:21:47,25.341,N,79.95,W
7/23/2010,13:23:47,25.346,N,79.959,W
7/23/2010,13:25:46,25.352,N,79.968,W
7/23/2010,13:27:46,25.357,N,79.977,W
7/23/2010,13:29:46,25.362,N,79.985,W
7/23/2010,13:31:47,25.368,N,79.994,W
7/23/2010,13:33:47,25.373,N,80.003,W
7/23/2010,13:35:47,25.378,N,80.012,W
7/23/2010,13:37:47,25.382,N,80.021,W
7/23/2010,13:39:46,25.387,N,80.029,W
7/23/2010,13:41:46,25.392,N,80.038,W
7/23/2010,13:43:46,25.396,N,80.046,W
7/23/2010,13:45:46,25.4,N,80.055,W
7/23/2010,13:47:47,25.405,N,80.063,W
7/23/2010,13:49:47,25.409,N,80.072,W
7/23/2010,13:51:47,25.413,N,80.08,W
7/23/2010,13:53:47,25.417,N,80.089,W
7/23/2010,13:55:46,25.421,N,80.097,W
7/23/2010,13:57:46,25.424,N,80.105,W
7/23/2010,13:59:46,25.428,N,80.114,W
7/23/2010,14:01:47,25.431,N,80.122,W
7/23/2010,14:03:47,25.435,N,80.13,W
7/23/2010,14:05:47,25.438,N,80.138,W
7/23/2010,14:07:47,25.441,N,80.147,W
7/23/2010,14:09:46,25.444,N,80.155,W
7/23/2010,14:11:46,25.447,N,80.163,W
7/23/2010,14:13:46,25.45,N,80.171,W
7/23/2010,14:15:46,25.453,N,80.179,W
7/23/2010,14:17:47,25.456,N,80.187,W
7/23/2010,14:19:47,25.459,N,80.195,W
7/23/2010,14:21:47,25.461,N,80.203,W
7/23/2010,14:23:47,25.464,N,80.211,W
7/23/2010,14:25:46,25.466,N,80.219,W
7/23/2010,14:27:46,25.469,N,80.226,W
7/23/2010,14:29:46,25.471,N,80.234,W
7/23/2010,14:31:47,25.473,N,80.242,W
7/23/2010,14:33:47,25.475,N,80.25,W
7/23/2010,14:35:47,25.478,N,80.258,W
7/23/2010,14:37:47,25.48,N,80.265,W
7/23/2010,14:39:46,25.482,N,80.273,W
7/23/2010,14:41:21,25.483,N,80.279,W
7/23/2010,14:43:20,25.486,N,80.287,W
7/23/2010,14:45:20,25.489,N,80.295,W
7/23/2010,14:47:20,25.492,N,80.302,W
7/23/2010,14:49:20,25.494,N,80.31,W
7/23/2010,14:51:21,25.497,N,80.318,W
7/23/2010,14:53:21,25.499,N,80.325,W
7/23/2010,14:55:21,25.502,N,80.333,W
7/23/2010,14:57:21,25.504,N,80.341,W
7/23/2010,14:59:20,25.506,N,80.348,W
7/23/2010,15:01:20,25.508,N,80.356,W
7/23/2010,15:03:20,25.51,N,80.364,W
7/23/2010,15:05:21,25.512,N,80.371,W
7/23/2010,15:07:21,25.513,N,80.379,W
7/23/2010,15:09:21,25.515,N,80.386,W
7/23/2010,15:11:21,25.516,N,80.394,W
7/23/2010,15:13:20,25.518,N,80.401,W
7/23/2010,15:15:20,25.519,N,80.409,W
7/23/2010,15:17:20,25.52,N,80.416,W
7/23/2010,15:19:20,25.521,N,80.423,W
7/23/2010,15:21:21,25.522,N,80.431,W
7/23/2010,15:23:21,25.523,N,80.438,W
7/23/2010,15:25:21,25.523,N,80.445,W
7/23/2010,15:27:21,25.524,N,80.453,W
7/23/2010,15:29:20,25.524,N,80.46,W
7/23/2010,15:31:20,25.525,N,80.467,W
7/23/2010,15:33:20,25.525,N,80.475,W
7/23/2010,15:35:21,25.525,N,80.482,W
7/23/2010,15:37:21,25.525,N,80.489,W
7/23/2010,15:39:21,25.525,N,80.496,W
7/23/2010,15:41:21,25.524,N,80.503,W
7/23/2010,15:43:20,25.524,N,80.51,W
7/23/2010,15:45:20,25.524,N,80.517,W
7/23/2010,15:47:20,25.523,N,80.524,W
7/23/2010,15:47:30,25.523,N,80.525,W
7/23/2010,15:49:30,25.524,N,80.532,W
7/23/2010,15:51:30,25.526,N,80.54,W
7/23/2010,15:53:29,25.527,N,80.547,W
7/23/2010,15:55:29,25.529,N,80.555,W
7/23/2010,15:57:29,25.53,N,80.562,W
7/23/2010,15:59:29,25.532,N,80.57,W
7/23/2010,16:01:30,25.533,N,80.577,W
7/23/2010,16:03:30,25.535,N,80.585,W
7/23/2010,16:05:30,25.536,N,80.593,W
7/23/2010,16:07:30,25.538,N,80.6,W
7/23/2010,16:09:29,25.539,N,80.608,W
7/23/2010,16:11:29,25.541,N,80.615,W
7/23/2010,16:13:29,25.543,N,80.623,W
7/23/2010,16:15:30,25.544,N,80.63,W
7/23/2010,16:17:30,25.546,N,80.638,W
7/23/2010,16:19:30,25.548,N,80.645,W
7/23/2010,16:21:30,25.549,N,80.653,W
7/23/2010,16:23:29,25.551,N,80.66,W
7/23/2010,16:25:29,25.553,N,80.668,W
7/23/2010,16:27:29,25.555,N,80.676,W
7/23/2010,16:29:29,25.556,N,80.683,W
7/23/2010,16:31:30,25.558,N,80.691,W
7/23/2010,16:33:30,25.56,N,80.698,W
7/23/2010,16:35:30,25.562,N,80.706,W
7/23/2010,16:37:30,25.564,N,80.714,W
7/23/2010,16:39:29,25.566,N,80.721,W
7/23/2010,16:41:29,25.568,N,80.729,W
7/23/2010,16:43:29,25.57,N,80.737,W
7/23/2010,16:45:30,25.572,N,80.744,W
7/23/2010,16:47:30,25.574,N,80.752,W
7/23/2010,16:49:30,25.576,N,80.76,W
7/23/2010,16:51:30,25.578,N,80.767,W
7/23/2010,16:53:29,25.58,N,80.775,W
7/23/2010,16:55:29,25.582,N,80.783,W
7/23/2010,16:57:29,25.585,N,80.79,W
7/23/2010,16:59:29,25.587,N,80.798,W
7/23/2010,17:01:30,25.589,N,80.806,W
7/23/2010,17:03:30,25.592,N,80.813,W
7/23/2010,17:05:30,25.594,N,80.821,W
7/23/2010,17:07:30,25.596,N,80.829,W
7/23/2010,17:09:29,25.599,N,80.837,W
7/23/2010,17:11:29,25.601,N,80.844,W
7/23/2010,17:13:29,25.604,N,80.852,W
7/23/2010,17:15:30,25.606,N,80.86,W
7/23/2010,17:17:30,25.609,N,80.868,W
7/23/2010,17:19:30,25.611,N,80.875,W
7/23/2010,17:21:30,25.614,N,80.883,W
7/23/2010,17:23:29,25.617,N,80.891,W
7/23/2010,17:25:29,25.619,N,80.899,W
7/23/2010,17:27:29,25.622,N,80.907,W
7/23/2010,17:29:29,25.625,N,80.915,W
7/23/2010,17:31:30,25.628,N,80.922,W
7/23/2010,17:33:30,25.631,N,80.93,W
7/23/2010,17:35:30,25.634,N,80.938,W
7/23/2010,17:37:30,25.637,N,80.946,W
7/23/2010,17:39:29,25.64,N,80.954,W
7/23/2010,17:41:29,25.643,N,80.962,W
7/23/2010,17:43:29,25.646,N,80.97,W
7/23/2010,17:45:30,25.649,N,80.978,W
7/23/2010,17:47:30,25.652,N,80.986,W
7/23/2010,17:49:30,25.655,N,80.994,W
7/23/2010,17:51:30,25.659,N,81.002,W
7/23/2010,17:53:29,25.662,N,81.01,W
7/23/2010,17:55:29,25.665,N,81.018,W
7/23/2010,17:57:29,25.669,N,81.026,W
7/23/2010,17:59:29,25.672,N,81.034,W
7/23/2010,18:01:30,25.676,N,81.042,W
7/23/2010,18:03:30,25.679,N,81.05,W
7/23/2010,18:05:30,25.683,N,81.058,W
7/23/2010,18:07:30,25.687,N,81.066,W
7/23/2010,18:09:29,25.69,N,81.074,W
7/23/2010,18:11:29,25.694,N,81.082,W
7/23/2010,18:13:29,25.698,N,81.09,W
7/23/2010,18:15:30,25.702,N,81.098,W
7/23/2010,18:17:30,25.706,N,81.106,W
7/23/2010,18:19:30,25.71,N,81.114,W
7/23/2010,18:21:30,25.714,N,81.122,W
7/23/2010,18:23:29,25.718,N,81.131,W
7/23/2010,18:25:29,25.722,N,81.139,W
7/23/2010,18:27:29,25.726,N,81.147,W
7/23/2010,18:29:29,25.73,N,81.155,W
7/23/2010,18:31:30,25.734,N,81.163,W
7/23/2010,18:33:30,25.739,N,81.172,W
7/23/2010,18:35:30,25.743,N,81.18,W
7/23/2010,18:37:30,25.747,N,81.188,W
7/23/2010,18:39:29,25.752,N,81.196,W
7/23/2010,18:41:29,25.756,N,81.205,W
7/23/2010,18:43:29,25.761,N,81.213,W
7/23/2010,18:45:30,25.765,N,81.221,W
7/23/2010,18:47:30,25.77,N,81.23,W
7/23/2010,18:49:30,25.775,N,81.238,W
7/23/2010,18:51:30,25.779,N,81.246,W
7/23/2010,18:53:29,25.784,N,81.255,W
7/23/2010,18:55:29,25.789,N,81.263,W
7/23/2010,18:57:29,25.793,N,81.271,W
7/23/2010,18:59:29,25.798,N,81.28,W
7/23/2010,19:01:30,25.803,N,81.288,W
7/23/2010,19:03:30,25.808,N,81.297,W
7/23/2010,19:05:30,25.813,N,81.305,W
7/23/2010,19:07:30,25.818,N,81.313,W
7/23/2010,19:09:29,25.823,N,81.322,W
7/23/2010,19:11:29,25.828,N,81.33,W
7/23/2010,19:13:29,25.833,N,81.339,W
7/23/2010,19:15:30,25.837,N,81.347,W
7/23/2010,19:17:30,25.843,N,81.356,W
7/23/2010,19:19:30,25.848,N,81.364,W
7/23/2010,19:21:30,25.853,N,81.373,W
7/23/2010,19:23:29,25.858,N,81.381,W
7/23/2010,19:25:29,25.863,N,81.39,W
7/23/2010,19:27:29,25.868,N,81.398,W
7/23/2010,19:29:29,25.873,N,81.407,W
7/23/2010,19:31:30,25.878,N,81.416,W
7/23/2010,19:33:30,25.883,N,81.424,W
7/23/2010,19:35:30,25.888,N,81.433,W
7/23/2010,19:37:30,25.893,N,81.441,W
7/23/2010,19:39:29,25.899,N,81.45,W
7/23/2010,19:41:29,25.904,N,81.459,W
7/23/2010,19:43:29,25.909,N,81.467,W
7/23/2010,19:45:30,25.914,N,81.476,W
7/23/2010,19:47:30,25.919,N,81.484,W
7/23/2010,19:49:30,25.924,N,81.493,W
7/23/2010,19:51:30,25.93,N,81.502,W
7/23/2010,19:53:29,25.935,N,81.51,W
7/23/2010,19:55:29,25.94,N,81.519,W
7/23/2010,19:57:29,25.945,N,81.528,W
7/23/2010,19:59:29,25.95,N,81.536,W
7/23/2010,20:01:30,25.955,N,81.545,W
7/23/2010,20:03:30,25.961,N,81.554,W
7/23/2010,20:05:30,25.966,N,81.563,W
7/23/2010,20:07:30,25.971,N,81.571,W
7/23/2010,20:09:29,25.976,N,81.58,W
7/23/2010,20:11:29,25.981,N,81.589,W
7/23/2010,20:13:29,25.986,N,81.598,W
7/23/2010,20:15:30,25.991,N,81.606,W
7/23/2010,20:17:30,25.996,N,81.615,W
7/23/2010,20:19:30,26.001,N,81.624,W
7/23/2010,20:21:30,26.006,N,81.633,W
7/23/2010,20:23:29,26.011,N,81.641,W
7/23/2010,20:25:29,26.016,N,81.65,W
7/23/2010,20:27:29,26.021,N,81.659,W
7/23/2010,20:29:29,26.026,N,81.668,W
7/23/2010,20:31:30,26.031,N,81.677,W
7/23/2010,20:33:30,26.036,N,81.686,W
7/23/2010,20:35:30,26.041,N,81.694,W
7/23/2010,20:37:30,26.046,N,81.703,W
7/23/2010,20:39:29,26.051,N,81.712,W
7/23/2010,20:41:29,26.055,N,81.721,W
7/23/2010,20:43:29,26.06,N,81.73,W
7/23/2010,20:45:30,26.065,N,81.739,W
7/23/2010,20:47:30,26.069,N,81.748,W
7/23/2010,20:49:30,26.074,N,81.757,W
7/23/2010,20:51:30,26.079,N,81.765,W
7/23/2010,20:53:29,26.083,N,81.774,W
7/23/2010,20:55:29,26.088,N,81.783,W
7/23/2010,20:57:29,26.092,N,81.792,W
7/23/2010,20:59:29,26.097,N,81.801,W
7/23/2010,21:01:30,26.101,N,81.81,W
7/23/2010,21:03:30,26.106,N,81.819,W
7/23/2010,21:05:30,26.11,N,81.828,W
7/23/2010,21:07:30,26.114,N,81.837,W
7/23/2010,21:09:29,26.119,N,81.846,W
7/23/2010,21:11:29,26.123,N,81.855,W
7/23/2010,21:13:29,26.127,N,81.864,W
7/23/2010,21:15:30,26.131,N,81.873,W
7/23/2010,21:17:30,26.135,N,81.882,W
7/23/2010,21:19:30,26.139,N,81.891,W
7/23/2010,21:21:30,26.143,N,81.9,W
7/23/2010,21:23:29,26.147,N,81.909,W
7/23/2010,21:25:29,26.151,N,81.918,W
7/23/2010,21:27:29,26.154,N,81.927,W
7/23/2010,21:29:29,26.158,N,81.936,W
7/23/2010,21:31:30,26.162,N,81.945,W
7/23/2010,21:33:30,26.165,N,81.954,W
7/23/2010,21:35:30,26.169,N,81.963,W
7/23/2010,21:37:30,26.173,N,81.972,W
7/23/2010,21:39:29,26.176,N,81.981,W
7/23/2010,21:41:29,26.179,N,81.99,W
7/23/2010,21:43:29,26.183,N,81.999,W
7/23/2010,21:45:30,26.186,N,82.008,W
7/23/2010,21:47:30,26.189,N,82.017,W
7/23/2010,21:49:30,26.192,N,82.026,W
7/23/2010,21:51:30,26.195,N,82.035,W
7/23/2010,21:53:29,26.198,N,82.044,W
7/23/2010,21:55:29,26.201,N,82.053,W
7/23/2010,21:57:29,26.204,N,82.063,W
7/23/2010,21:59:29,26.206,N,82.072,W
7/23/2010,22:01:30,26.209,N,82.081,W
7/23/2010,22:03:30,26.212,N,82.09,W
7/23/2010,22:05:30,26.214,N,82.099,W
7/23/2010,22:07:30,26.216,N,82.108,W
7/23/2010,22:09:29,26.219,N,82.117,W
7/23/2010,22:11:29,26.221,N,82.126,W
7/23/2010,22:13:29,26.223,N,82.135,W
7/23/2010,22:15:30,26.225,N,82.144,W
7/23/2010,22:17:30,26.228,N,82.153,W
7/23/2010,22:19:30,26.23,N,82.163,W
7/23/2010,22:21:30,26.231,N,82.172,W
7/23/2010,22:23:29,26.233,N,82.181,W
7/23/2010,22:25:29,26.235,N,82.19,W
7/23/2010,22:27:29,26.237,N,82.199,W
7/23/2010,22:29:29,26.239,N,82.208,W
7/23/2010,22:31:30,26.24,N,82.217,W
7/23/2010,22:33:30,26.242,N,82.226,W
7/23/2010,22:35:30,26.243,N,82.236,W
7/23/2010,22:37:30,26.245,N,82.245,W
7/23/2010,22:39:29,26.246,N,82.254,W
7/23/2010,22:41:29,26.247,N,82.263,W
7/23/2010,22:43:29,26.248,N,82.272,W
7/23/2010,22:45:30,26.25,N,82.281,W
7/23/2010,22:47:30,26.251,N,82.291,W
7/23/2010,22:49:30,26.252,N,82.3,W
7/23/2010,22:51:30,26.253,N,82.309,W
7/23/2010,22:53:29,26.254,N,82.318,W
7/23/2010,22:55:29,26.255,N,82.327,W
7/23/2010,22:57:29,26.255,N,82.336,W
7/23/2010,22:59:29,26.256,N,82.346,W
7/23/2010,23:01:30,26.257,N,82.355,W
7/23/2010,23:03:30,26.257,N,82.364,W
7/23/2010,23:05:30,26.258,N,82.373,W
7/23/2010,23:07:30,26.259,N,82.382,W
7/23/2010,23:09:29,26.259,N,82.392,W
7/23/2010,23:11:29,26.26,N,82.401,W
7/23/2010,23:13:29,26.26,N,82.41,W
7/23/2010,23:15:30,26.26,N,82.419,W
7/23/2010,23:17:30,26.261,N,82.428,W
7/23/2010,23:19:30,26.261,N,82.438,W
7/23/2010,23:21:30,26.261,N,82.447,W
7/23/2010,23:23:29,26.261,N,82.456,W
7/23/2010,23:25:29,26.261,N,82.465,W
7/23/2010,23:27:29,26.261,N,82.474,W
7/23/2010,23:29:29,26.262,N,82.484,W
7/23/2010,23:31:30,26.262,N,82.493,W
7/23/2010,23:33:30,26.261,N,82.502,W
7/23/2010,23:35:30,26.261,N,82.511,W
7/23/2010,23:37:30,26.261,N,82.52,W
7/23/2010,23:39:29,26.261,N,82.53,W
7/23/2010,23:41:29,26.261,N,82.539,W
7/23/2010,23:43:29,26.261,N,82.548,W
7/23/2010,23:45:30,26.26,N,82.557,W
7/23/2010,23:47:30,26.26,N,82.567,W
7/23/2010,23:49:30,26.259,N,82.576,W
7/23/2010,23:51:30,26.259,N,82.585,W
7/23/2010,23:53:29,26.259,N,82.594,W
7/23/2010,23:55:29,26.258,N,82.604,W
7/23/2010,23:57:29,26.258,N,82.613,W
7/23/2010,23:59:29,26.257,N,82.622,W
7/24/2010,0:01:30,26.256,N,82.631,W
7/24/2010,0:02:57,26.256,N,82.638,W
7/24/2010,0:04:57,26.255,N,82.646,W
7/24/2010,0:06:56,26.254,N,82.654,W
7/24/2010,0:08:56,26.253,N,82.662,W
7/24/2010,0:10:56,26.253,N,82.671,W
7/24/2010,0:12:56,26.252,N,82.679,W
7/24/2010,0:14:57,26.251,N,82.687,W
7/24/2010,0:16:57,26.25,N,82.696,W
7/24/2010,0:18:57,26.249,N,82.704,W
7/24/2010,0:20:57,26.248,N,82.713,W
7/24/2010,0:22:56,26.247,N,82.722,W
7/24/2010,0:24:56,26.246,N,82.73,W
7/24/2010,0:26:56,26.245,N,82.739,W
7/24/2010,0:28:56,26.244,N,82.748,W
7/24/2010,0:30:57,26.243,N,82.757,W
7/24/2010,0:32:57,26.242,N,82.766,W
7/24/2010,0:34:57,26.241,N,82.775,W
7/24/2010,0:36:56,26.24,N,82.783,W
7/24/2010,0:38:56,26.239,N,82.793,W
7/24/2010,0:40:56,26.237,N,82.802,W
7/24/2010,0:42:56,26.236,N,82.811,W
7/24/2010,0:44:57,26.235,N,82.82,W
7/24/2010,0:46:57,26.234,N,82.829,W
7/24/2010,0:48:57,26.233,N,82.839,W
7/24/2010,0:50:57,26.232,N,82.848,W
7/24/2010,0:52:56,26.231,N,82.857,W
7/24/2010,0:54:56,26.229,N,82.867,W
7/24/2010,0:56:56,26.228,N,82.876,W
7/24/2010,0:58:56,26.227,N,82.886,W
7/24/2010,1:00:57,26.226,N,82.895,W
7/24/2010,1:02:57,26.225,N,82.905,W
7/24/2010,1:04:57,26.223,N,82.915,W
7/24/2010,1:06:56,26.222,N,82.924,W
7/24/2010,1:08:56,26.221,N,82.934,W
7/24/2010,1:10:56,26.22,N,82.944,W
7/24/2010,1:12:56,26.218,N,82.954,W
7/24/2010,1:14:57,26.217,N,82.963,W
7/24/2010,1:16:57,26.216,N,82.973,W
7/24/2010,1:18:57,26.215,N,82.983,W
7/24/2010,1:20:57,26.213,N,82.993,W
7/24/2010,1:22:56,26.212,N,83.003,W
7/24/2010,1:24:56,26.211,N,83.013,W
7/24/2010,1:26:56,26.209,N,83.023,W
7/24/2010,1:28:56,26.208,N,83.033,W
7/24/2010,1:30:57,26.207,N,83.044,W
7/24/2010,1:32:57,26.205,N,83.054,W
7/24/2010,1:34:57,26.204,N,83.064,W
